,ALFAA,ALFAA,ALFAA,AMXL,AMXL,AMXL,BIMBOA,BIMBOA,BIMBOA,CEMEXCPO,CEMEXCPO,CEMEXCPO,FEMSAUBD,FEMSAUBD,FEMSAUBD,WALMEX,WALMEX,WALMEX
3934,0.03,16.65,1.74,0.01,15.41,1.26,-0.01,34.89,3.03,-0.04,6.88,0.60,0.02,185.65,13.09,-0.03,53.31,4.51
3935,-0.10,14.59,1.90,-0.03,14.86,1.24,-0.10,32.03,3.76,-0.03,6.96,0.59,-0.04,175.00,12.00,0.01,55.61,4.63
3936,0.07,17.28,2.00,0.02,15.61,1.31,0.00,35.23,3.06,0.00,7.18,0.60,0.02,184.50,12.68,0.04,57.48,5.25
3937,0.12,18.27,2.64,0.04,15.90,1.41,0.01,35.88,3.17,0.02,7.27,0.62,0.01,183.02,12.26,0.01,55.74,4.65
3938,-0.04,15.52,1.63,0.01,15.42,1.27,0.00,35.52,3.10,-0.04,6.88,0.60,0.03,186.55,13.41,-0.05,52.56,4.62
3939,0.00,16.12,1.62,-0.01,15.18,1.23,-0.03,34.15,3.06,0.03,7.36,0.65,-0.01,179.33,11.73,-0.03,53.49,4.49
3940,-0.08,14.87,1.78,-0.05,14.58,1.28,0.06,37.62,3.88,-0.03,6.97,0.59,0.01,184.06,12.54,-0.06,52.02,4.77
3941,0.06,17.24,1.99,0.01,15.56,1.29,-0.01,35.17,3.05,0.03,7.40,0.66,0.01,183.53,12.37,-0.01,54.82,4.49
3942,0.02,16.51,1.70,0.04,15.88,1.40,0.04,36.98,3.56,-0.03,6.96,0.59,0.05,191.22,15.84,0.01,55.54,4.62
3943,0.01,16.40,1.67,-0.06,14.43,1.33,0.05,36.99,3.57,0.01,7.26,0.62,-0.02,177.26,11.72,-0.03,53.64,4.47
3944,0.06,17.24,1.99,0.05,16.19,1.55,0.03,36.37,3.32,0.06,7.59,0.75,0.00,181.77,12.00,0.07,59.18,6.17
3945,0.05,17.03,1.89,0.02,15.70,1.34,0.01,35.57,3.11,0.03,7.37,0.65,0.00,180.71,11.82,-0.09,50.37,5.44
3946,0.11,18.02,2.47,-0.01,15.20,1.23,0.07,38.04,4.13,-0.01,7.10,0.59,0.00,181.57,11.96,0.00,54.91,4.51
3947,0.09,17.76,2.29,0.13,17.43,2.44,-0.03,34.32,3.03,0.03,7.38,0.66,0.05,191.04,15.73,-0.04,53.03,4.55
3948,0.09,17.75,2.28,0.02,15.61,1.31,-0.01,34.97,3.03,0.00,7.17,0.60,0.00,181.67,11.98,0.03,57.00,5.04
3949,0.09,17.76,2.28,0.03,15.77,1.36,-0.04,33.91,3.09,0.02,7.32,0.64,0.02,185.94,13.19,0.06,58.75,5.91
3950,0.04,16.76,1.78,0.08,16.53,1.75,0.04,36.85,3.50,0.01,7.25,0.62,-0.01,179.60,11.74,0.02,56.34,4.82
3951,0.05,17.06,1.90,0.00,15.31,1.25,0.00,35.48,3.10,0.01,7.20,0.61,0.02,184.49,12.67,0.08,59.69,6.49
3952,-0.09,14.73,1.84,-0.01,15.14,1.23,0.01,35.82,3.16,-0.02,7.03,0.59,-0.02,177.56,11.69,-0.02,54.27,4.47
3953,-0.10,14.69,1.86,-0.02,15.00,1.23,-0.07,32.86,3.37,-0.05,6.78,0.62,-0.05,172.92,12.53,-0.09,50.60,5.32
3954,0.03,16.71,1.76,-0.04,14.78,1.25,-0.01,35.10,3.04,-0.01,7.06,0.59,0.02,185.36,12.99,-0.02,54.12,4.47
3955,0.00,16.08,1.62,0.00,15.40,1.26,0.01,35.64,3.13,-0.04,6.90,0.60,0.01,182.70,12.19,0.00,54.85,4.50
3956,0.06,17.09,1.91,0.04,15.94,1.43,-0.03,34.20,3.05,0.05,7.55,0.73,0.00,182.12,12.07,-0.08,51.04,5.13
3957,-0.01,16.06,1.62,-0.02,15.07,1.23,0.02,36.23,3.28,-0.06,6.74,0.63,0.00,181.27,11.91,-0.07,51.62,4.90
3958,-0.01,16.01,1.61,-0.04,14.67,1.27,-0.02,34.64,3.03,0.01,7.20,0.61,-0.05,171.95,12.82,-0.04,53.05,4.54
3959,0.05,16.97,1.86,-0.01,15.18,1.23,0.02,36.21,3.27,-0.06,6.76,0.63,0.01,182.42,12.14,0.00,55.15,4.54
3960,0.02,16.43,1.68,0.01,15.47,1.27,0.00,35.52,3.10,-0.03,6.96,0.59,-0.02,177.89,11.69,-0.03,53.64,4.47
3961,-0.04,15.53,1.62,0.06,16.34,1.63,0.04,36.92,3.53,0.03,7.36,0.65,0.00,182.40,12.13,-0.01,54.47,4.48
3962,-0.06,15.25,1.67,-0.04,14.74,1.25,-0.05,33.77,3.11,0.02,7.31,0.63,-0.03,175.93,11.87,-0.04,52.96,4.55
3963,0.06,17.14,1.94,0.06,16.25,1.58,-0.04,34.09,3.07,-0.04,6.85,0.61,0.06,193.18,17.08,-0.09,50.29,5.48
3964,0.03,16.69,1.76,-0.03,14.87,1.23,0.04,36.97,3.56,0.05,7.56,0.74,0.00,181.99,12.05,0.00,55.14,4.54
3965,-0.06,15.18,1.69,-0.04,14.77,1.25,-0.03,34.32,3.03,0.01,7.25,0.62,-0.03,176.33,11.83,0.09,60.31,6.93
3966,-0.12,14.35,2.03,0.01,15.49,1.28,-0.03,34.23,3.05,0.00,7.18,0.60,0.02,185.98,13.20,0.00,54.90,4.51
3967,-0.08,14.88,1.78,-0.02,14.98,1.23,-0.01,35.06,3.04,-0.03,6.95,0.59,0.01,183.46,12.35,-0.06,51.92,4.80
3968,0.04,16.88,1.82,0.02,15.62,1.31,-0.01,34.89,3.03,0.01,7.27,0.62,0.00,180.94,11.85,-0.09,50.61,5.32
3969,0.03,16.69,1.76,0.05,16.06,1.49,-0.05,33.63,3.14,-0.07,6.70,0.65,0.04,189.19,14.68,0.01,55.59,4.63
3970,-0.09,14.78,1.82,-0.04,14.78,1.25,-0.05,33.59,3.15,-0.01,7.09,0.59,0.02,184.89,12.82,-0.07,51.62,4.90
3971,-0.15,13.85,2.35,-0.05,14.60,1.28,-0.09,32.33,3.60,0.01,7.26,0.62,-0.04,174.20,12.18,-0.05,52.68,4.60
3972,0.07,17.27,2.00,-0.03,14.94,1.23,0.02,36.02,3.21,0.04,7.46,0.69,-0.06,170.50,13.41,0.11,61.67,7.95
3973,0.07,17.34,2.04,0.03,15.81,1.38,0.03,36.37,3.33,0.06,7.60,0.76,0.03,186.89,13.57,0.00,55.12,4.54
3974,-0.05,15.43,1.64,-0.01,15.25,1.24,-0.02,34.73,3.03,-0.06,6.75,0.63,0.07,194.89,18.28,-0.05,52.68,4.60
3975,0.06,17.18,1.96,0.03,15.84,1.39,0.00,35.48,3.10,0.06,7.62,0.77,-0.01,178.83,11.70,-0.02,53.94,4.46
3976,-0.03,15.66,1.61,0.05,16.07,1.49,-0.04,34.13,3.06,-0.02,7.03,0.59,0.00,181.57,11.96,0.00,54.91,4.51
3977,-0.12,14.36,2.02,-0.04,14.68,1.26,-0.06,33.41,3.20,-0.03,6.93,0.59,-0.04,174.58,12.08,0.02,56.24,4.79
3978,-0.02,15.89,1.61,-0.01,15.24,1.24,-0.03,34.33,3.03,0.00,7.18,0.60,-0.01,178.86,11.70,0.04,57.56,5.29
3979,-0.07,15.01,1.74,-0.08,14.10,1.46,0.02,36.22,3.27,0.03,7.34,0.65,-0.01,179.94,11.76,0.01,55.51,4.61
3980,0.03,16.64,1.74,-0.06,14.48,1.31,0.04,36.80,3.48,0.02,7.31,0.63,-0.03,175.60,11.91,0.07,59.06,6.09
3981,0.02,16.57,1.72,0.06,16.22,1.57,-0.01,35.04,3.04,-0.04,6.85,0.61,0.03,186.71,13.49,-0.01,54.60,4.48
3982,0.04,16.74,1.77,0.01,15.56,1.29,0.03,36.33,3.31,-0.04,6.88,0.60,0.03,186.34,13.33,-0.02,53.92,4.46
3983,-0.07,15.03,1.73,-0.04,14.75,1.25,-0.08,32.61,3.48,0.06,7.57,0.74,-0.05,172.47,12.66,-0.01,54.41,4.47
3984,0.01,16.28,1.65,-0.02,15.10,1.23,-0.06,33.14,3.28,-0.03,6.92,0.60,0.00,181.07,11.88,0.13,62.69,8.80
3985,-0.15,13.94,2.29,-0.02,15.05,1.23,-0.05,33.54,3.16,-0.05,6.83,0.61,0.01,183.97,12.51,-0.01,54.45,4.48
3986,-0.03,15.66,1.61,0.02,15.57,1.30,-0.05,33.64,3.13,0.03,7.38,0.66,-0.01,180.39,11.78,0.03,56.79,4.97
3987,-0.04,15.49,1.63,-0.07,14.32,1.36,0.01,35.86,3.16,0.03,7.37,0.65,0.00,181.77,12.00,-0.01,54.38,4.47
3988,0.11,17.97,2.43,0.05,16.19,1.55,-0.01,35.16,3.05,-0.01,7.12,0.59,0.02,185.67,13.09,0.03,57.05,5.06
3989,-0.13,14.24,2.09,-0.03,14.91,1.23,-0.07,32.96,3.33,-0.08,6.61,0.68,0.02,184.65,12.73,0.02,55.97,4.71
3990,0.00,16.15,1.63,0.03,15.73,1.35,0.00,35.22,3.05,-0.04,6.88,0.60,0.03,187.05,13.64,-0.02,54.01,4.46
3991,-0.07,15.07,1.72,-0.03,14.92,1.23,-0.01,34.85,3.03,0.04,7.44,0.68,0.01,183.25,12.31,0.06,58.46,5.74
3992,-0.07,15.12,1.70,-0.05,14.63,1.27,-0.04,34.09,3.06,-0.05,6.82,0.61,-0.04,175.13,11.98,0.00,54.93,4.51
3993,-0.09,14.84,1.79,-0.04,14.74,1.25,-0.02,34.57,3.03,-0.02,6.99,0.59,0.00,181.95,12.04,0.03,56.79,4.97
3994,-0.02,15.88,1.61,0.01,15.50,1.28,0.07,37.97,4.09,0.04,7.43,0.68,-0.01,180.08,11.76,0.04,57.64,5.33
3995,0.02,16.45,1.68,-0.04,14.70,1.26,-0.05,33.52,3.17,-0.03,6.95,0.59,-0.01,180.13,11.77,0.01,55.81,4.67
3996,-0.08,14.97,1.75,-0.09,13.99,1.51,-0.01,35.07,3.04,-0.04,6.88,0.60,-0.05,172.37,12.69,-0.04,52.78,4.58
3997,-0.03,15.75,1.61,-0.02,15.01,1.23,-0.06,33.16,3.27,0.02,7.30,0.63,-0.04,174.06,12.22,0.06,58.43,5.73
3998,-0.15,13.88,2.33,0.00,15.32,1.25,-0.04,34.12,3.06,-0.10,6.49,0.74,0.02,184.97,12.85,0.06,58.80,5.94
3999,0.08,17.54,2.15,0.09,16.73,1.89,0.01,35.67,3.13,0.06,7.57,0.74,0.00,180.68,11.81,0.07,59.11,6.13
4000,-0.04,15.46,1.63,-0.03,14.86,1.24,0.06,37.37,3.75,-0.01,7.06,0.59,0.04,189.43,14.79,0.04,57.09,5.08
4001,-0.06,15.19,1.68,-0.05,14.56,1.29,-0.02,34.77,3.03,0.00,7.15,0.60,0.00,181.55,11.96,0.04,57.55,5.29
4002,-0.07,15.02,1.73,-0.07,14.23,1.40,-0.07,33.03,3.31,-0.04,6.87,0.60,-0.03,176.60,11.80,0.04,57.37,5.20
4003,0.05,16.96,1.86,0.06,16.29,1.61,0.04,36.95,3.55,-0.03,6.95,0.59,-0.02,177.99,11.69,0.09,60.29,6.91
4004,0.05,17.02,1.88,0.08,16.56,1.77,0.00,35.30,3.07,-0.01,7.06,0.59,-0.03,176.24,11.84,0.05,57.88,5.45
4005,0.03,16.71,1.76,-0.01,15.18,1.23,0.03,36.30,3.30,-0.04,6.91,0.60,-0.04,175.24,11.96,0.03,57.00,5.04
4006,0.00,16.10,1.62,-0.03,14.95,1.23,0.03,36.52,3.37,0.00,7.14,0.60,-0.01,178.99,11.71,-0.03,53.68,4.47
4007,-0.03,15.64,1.61,-0.04,14.78,1.25,0.03,36.41,3.34,0.02,7.33,0.64,-0.05,173.02,12.50,-0.01,54.62,4.48
4008,-0.10,14.65,1.88,-0.02,15.05,1.23,0.00,35.27,3.06,-0.02,6.99,0.59,-0.05,172.44,12.67,0.01,55.75,4.65
4009,0.05,16.93,1.84,-0.01,15.13,1.23,0.03,36.35,3.32,0.03,7.37,0.65,-0.02,178.16,11.69,0.05,57.75,5.38
4010,0.00,16.11,1.62,-0.07,14.29,1.38,0.01,35.55,3.11,-0.01,7.11,0.59,-0.05,173.01,12.50,0.04,57.50,5.26
4011,0.08,17.48,2.12,0.00,15.27,1.24,0.00,35.49,3.10,0.02,7.32,0.64,-0.02,178.76,11.70,0.05,57.89,5.45
4012,-0.02,15.83,1.61,-0.04,14.69,1.26,0.03,36.42,3.34,0.02,7.30,0.63,-0.03,176.92,11.76,-0.08,50.91,5.19
4013,0.11,18.05,2.49,0.02,15.64,1.32,0.03,36.27,3.29,0.05,7.49,0.70,0.00,181.25,11.91,0.04,57.31,5.18
4014,0.05,17.05,1.90,-0.01,15.24,1.24,0.02,36.18,3.26,-0.02,7.05,0.59,0.00,181.25,11.91,-0.01,54.52,4.48
4015,-0.09,14.82,1.80,-0.03,14.86,1.24,-0.06,33.23,3.25,0.04,7.44,0.68,-0.02,177.68,11.69,-0.07,51.15,5.08
4016,-0.05,15.40,1.64,-0.01,15.15,1.23,-0.06,33.15,3.27,0.00,7.14,0.60,0.01,183.11,12.28,-0.02,54.29,4.47
4017,0.05,16.99,1.87,-0.06,14.44,1.32,0.02,35.96,3.19,0.03,7.34,0.65,0.02,185.04,12.87,-0.07,51.44,4.96
4018,0.03,16.69,1.76,0.05,16.10,1.50,-0.05,33.79,3.11,-0.01,7.07,0.59,0.03,186.48,13.38,-0.03,53.37,4.50
4019,-0.01,16.03,1.61,-0.08,14.15,1.44,0.01,35.84,3.16,-0.03,6.93,0.59,-0.03,176.54,11.80,0.06,58.39,5.70
4020,0.03,16.70,1.76,0.01,15.47,1.27,0.01,35.54,3.11,0.03,7.37,0.65,-0.02,178.06,11.69,-0.01,54.68,4.48
4021,0.02,16.51,1.70,0.09,16.82,1.95,0.06,37.54,3.83,0.02,7.31,0.63,0.05,191.44,15.98,0.06,58.43,5.73
4022,-0.05,15.43,1.64,-0.03,14.94,1.23,-0.03,34.25,3.04,0.03,7.36,0.65,0.03,187.04,13.63,-0.08,51.04,5.13
4023,-0.04,15.52,1.63,-0.01,15.21,1.23,0.01,35.79,3.15,-0.01,7.08,0.59,0.04,188.65,14.41,-0.02,53.81,4.46
4024,-0.07,15.14,1.70,-0.05,14.64,1.27,0.06,37.70,3.93,-0.03,6.94,0.59,-0.01,179.99,11.76,0.14,63.56,9.56
4025,-0.02,15.78,1.61,0.01,15.55,1.29,-0.06,33.30,3.23,0.07,7.69,0.81,0.04,188.44,14.31,-0.03,53.76,4.46
4026,0.08,17.59,2.18,0.01,15.41,1.26,0.05,37.16,3.65,-0.06,6.72,0.64,0.00,181.47,11.95,0.08,59.57,6.41
4027,-0.07,15.04,1.73,0.03,15.72,1.35,-0.01,35.02,3.04,-0.05,6.80,0.62,0.06,192.29,16.50,0.02,56.28,4.80
4028,0.07,17.28,2.01,-0.01,15.19,1.23,-0.03,34.16,3.05,-0.08,6.58,0.70,0.00,181.43,11.94,0.05,58.06,5.53
4029,0.04,16.83,1.80,0.04,15.95,1.43,0.09,38.78,4.61,0.00,7.19,0.61,-0.02,178.69,11.70,-0.02,54.23,4.47
4030,0.04,16.82,1.80,0.01,15.48,1.28,-0.06,33.25,3.24,0.04,7.45,0.68,-0.02,177.39,11.71,0.05,57.72,5.37
4031,0.02,16.46,1.69,0.05,16.09,1.50,-0.08,32.73,3.43,0.02,7.30,0.63,0.02,185.08,12.89,-0.02,53.89,4.46
4032,-0.01,16.07,1.62,0.02,15.64,1.32,0.08,38.21,4.23,-0.01,7.10,0.59,-0.01,180.47,11.78,-0.06,51.99,4.78
4033,0.07,17.39,2.07,0.01,15.41,1.26,-0.01,35.09,3.04,0.02,7.31,0.63,0.00,181.60,11.97,0.09,60.34,6.95
4034,0.07,17.35,2.04,0.01,15.55,1.29,0.06,37.65,3.90,0.05,7.51,0.71,0.00,181.63,11.97,0.01,55.90,4.69
4035,-0.04,15.57,1.62,-0.12,13.56,1.78,-0.03,34.32,3.03,-0.03,6.98,0.59,-0.06,171.65,12.93,-0.05,52.41,4.66
4036,-0.01,16.07,1.62,-0.08,14.12,1.45,0.03,36.31,3.30,-0.06,6.72,0.64,0.02,184.46,12.67,0.06,58.66,5.85
4037,-0.05,15.43,1.64,-0.08,14.16,1.43,-0.03,34.38,3.03,0.02,7.31,0.63,-0.02,177.53,11.69,-0.01,54.60,4.48
4038,-0.01,15.94,1.61,0.04,15.99,1.45,-0.01,35.18,3.05,-0.02,7.04,0.59,-0.01,179.78,11.75,0.03,56.79,4.97
4039,-0.05,15.38,1.65,-0.05,14.61,1.27,0.02,35.95,3.19,0.01,7.25,0.62,-0.01,180.09,11.76,-0.04,52.93,4.56
4040,-0.04,15.48,1.63,-0.02,14.96,1.23,-0.02,34.77,3.03,0.00,7.19,0.61,0.02,184.60,12.71,0.00,54.88,4.50
4041,0.07,17.31,2.02,0.00,15.34,1.25,0.02,36.09,3.23,0.03,7.40,0.66,0.02,186.06,13.23,-0.02,54.16,4.47
4042,0.03,16.57,1.72,-0.03,14.83,1.24,-0.02,34.55,3.03,-0.03,6.98,0.59,-0.02,177.79,11.69,0.04,57.50,5.26
4043,0.01,16.32,1.66,0.02,15.67,1.33,0.03,36.47,3.36,-0.03,6.95,0.59,0.02,185.69,13.10,0.04,57.10,5.08
4044,-0.01,16.00,1.61,0.05,16.07,1.49,-0.05,33.60,3.14,-0.02,7.03,0.59,0.00,181.82,12.02,-0.01,54.42,4.47
4045,0.00,16.08,1.62,0.06,16.34,1.64,-0.01,35.11,3.04,0.01,7.20,0.61,0.02,185.03,12.87,0.07,58.86,5.98
4046,-0.04,15.56,1.62,-0.06,14.37,1.34,0.06,37.71,3.93,-0.01,7.08,0.59,0.04,188.81,14.49,0.00,55.06,4.53
4047,0.00,16.21,1.64,0.03,15.73,1.35,-0.10,32.08,3.73,-0.04,6.91,0.60,-0.02,177.66,11.69,-0.06,52.12,4.74
4048,0.03,16.61,1.73,0.02,15.57,1.30,0.00,35.24,3.06,0.01,7.25,0.62,0.01,183.43,12.34,0.00,55.17,4.55
4049,-0.08,14.91,1.77,-0.06,14.40,1.34,-0.01,35.16,3.05,-0.01,7.10,0.59,-0.07,170.05,13.59,-0.07,51.43,4.96
4050,-0.07,14.99,1.74,-0.03,14.90,1.23,-0.08,32.48,3.53,-0.02,7.02,0.59,0.02,185.43,13.01,-0.05,52.65,4.61
4051,-0.10,14.55,1.92,0.00,15.40,1.26,-0.06,33.18,3.26,-0.03,6.92,0.60,-0.04,174.99,12.00,-0.03,53.65,4.47
4052,-0.01,15.99,1.61,-0.01,15.20,1.23,-0.08,32.71,3.44,0.00,7.15,0.60,0.00,181.53,11.95,0.10,60.96,7.40
4053,0.02,16.49,1.70,-0.07,14.33,1.36,0.06,37.54,3.84,0.00,7.15,0.60,-0.01,180.43,11.78,0.05,58.13,5.56
4054,0.02,16.53,1.71,0.02,15.65,1.32,0.06,37.36,3.74,0.03,7.40,0.66,-0.01,178.79,11.70,-0.05,52.49,4.64
4055,-0.05,15.41,1.64,0.02,15.65,1.32,0.02,36.24,3.28,0.01,7.20,0.61,-0.01,180.31,11.77,-0.07,51.53,4.92
4056,0.06,17.13,1.94,0.04,15.91,1.42,-0.01,35.08,3.04,0.05,7.54,0.73,0.01,183.27,12.31,0.02,56.12,4.75
4057,-0.02,15.86,1.61,0.01,15.41,1.26,0.00,35.22,3.06,-0.03,6.97,0.59,0.05,190.94,15.67,0.05,57.74,5.38
4058,-0.01,16.06,1.62,0.02,15.57,1.30,0.00,35.34,3.07,-0.03,6.96,0.59,-0.03,176.56,11.80,-0.04,52.91,4.56
4059,0.04,16.89,1.83,0.03,15.82,1.38,0.03,36.26,3.29,-0.05,6.80,0.62,0.04,188.81,14.49,-0.04,52.76,4.59
4060,0.17,19.16,3.37,0.08,16.61,1.80,-0.02,34.58,3.03,0.06,7.58,0.75,-0.03,175.38,11.94,0.06,58.79,5.93
4061,0.06,17.21,1.97,0.06,16.34,1.64,0.01,35.57,3.11,0.06,7.59,0.75,-0.01,179.99,11.76,0.02,56.07,4.74
4062,0.09,17.71,2.26,0.06,16.31,1.62,0.07,38.07,4.15,0.05,7.53,0.72,0.00,181.91,12.03,0.03,56.52,4.88
4063,0.04,16.78,1.79,0.04,15.92,1.42,0.01,35.78,3.15,-0.03,6.97,0.59,0.03,187.27,13.74,-0.01,54.76,4.48
4064,-0.08,14.90,1.77,-0.05,14.59,1.28,-0.04,33.91,3.09,-0.03,6.93,0.60,-0.02,178.37,11.69,0.09,60.34,6.95
4065,0.07,17.31,2.02,-0.02,15.02,1.23,0.01,35.65,3.13,0.00,7.16,0.60,0.00,181.27,11.91,0.04,57.20,5.13
4066,0.09,17.76,2.29,0.08,16.58,1.78,-0.01,35.01,3.03,0.09,7.84,0.91,-0.01,179.50,11.74,-0.02,53.84,4.46
4067,0.08,17.50,2.13,0.03,15.80,1.37,0.00,35.26,3.06,0.03,7.37,0.65,-0.04,174.49,12.10,0.09,60.53,7.08
4068,0.03,16.63,1.74,0.01,15.49,1.28,0.04,36.84,3.50,0.00,7.14,0.60,0.01,183.16,12.29,-0.01,54.58,4.48
4069,0.12,18.24,2.62,0.08,16.54,1.76,0.01,35.65,3.13,0.07,7.71,0.82,0.05,190.63,15.48,0.02,56.29,4.81
4070,0.04,16.87,1.82,-0.01,15.23,1.23,-0.01,34.86,3.03,0.01,7.20,0.61,0.02,184.55,12.69,-0.05,52.21,4.72
4071,-0.02,15.77,1.61,-0.05,14.65,1.27,0.00,35.22,3.05,-0.04,6.91,0.60,-0.01,179.09,11.72,-0.03,53.41,4.50
4072,0.05,16.98,1.87,0.01,15.47,1.27,-0.01,35.03,3.04,0.04,7.42,0.67,0.00,180.81,11.84,0.05,57.99,5.50
4073,0.05,16.96,1.86,0.02,15.63,1.32,0.03,36.49,3.36,0.01,7.24,0.62,0.03,187.53,13.86,-0.03,53.66,4.47
4074,0.02,16.53,1.71,0.03,15.83,1.38,-0.04,34.02,3.07,-0.01,7.10,0.59,0.05,190.09,15.17,0.02,56.17,4.77
4075,-0.07,15.02,1.73,-0.02,15.01,1.23,-0.10,31.92,3.82,-0.01,7.11,0.59,-0.01,180.22,11.77,0.02,56.51,4.88
4076,0.10,17.85,2.35,0.06,16.20,1.55,0.09,38.58,4.47,-0.01,7.12,0.59,0.02,185.35,12.98,0.03,56.61,4.91
4077,0.02,16.51,1.70,0.00,15.36,1.25,-0.01,35.14,3.04,0.00,7.17,0.60,0.03,187.19,13.71,-0.02,54.18,4.47
4078,0.11,18.12,2.54,0.07,16.48,1.72,0.05,37.16,3.65,0.04,7.43,0.68,-0.01,180.00,11.76,-0.01,54.71,4.48
4079,0.00,16.12,1.62,-0.04,14.78,1.25,0.01,35.79,3.15,-0.04,6.90,0.60,0.01,183.23,12.30,-0.04,52.83,4.57
4080,-0.04,15.48,1.63,-0.06,14.42,1.33,-0.02,34.80,3.03,0.00,7.13,0.60,0.00,181.56,11.96,-0.04,52.70,4.60
4081,0.01,16.34,1.66,-0.04,14.80,1.25,0.05,37.24,3.69,0.01,7.20,0.61,-0.02,178.29,11.69,-0.02,54.09,4.46
4082,0.01,16.40,1.67,0.02,15.66,1.33,0.09,38.88,4.68,-0.02,6.99,0.59,-0.04,173.74,12.30,-0.05,52.32,4.69
4083,0.02,16.49,1.69,-0.03,14.86,1.24,-0.02,34.81,3.03,-0.07,6.71,0.64,0.00,182.30,12.11,0.07,59.22,6.19
4084,-0.01,16.07,1.62,-0.02,15.04,1.23,-0.05,33.73,3.12,-0.03,6.96,0.59,0.03,187.66,13.92,0.03,56.91,5.01
4085,0.07,17.35,2.05,0.07,16.38,1.66,0.09,38.64,4.51,0.04,7.46,0.69,-0.01,179.23,11.72,0.02,56.51,4.88
4086,-0.03,15.66,1.61,-0.02,15.06,1.23,-0.07,32.94,3.34,-0.03,6.97,0.59,-0.01,178.98,11.71,0.02,56.22,4.78
4087,0.09,17.72,2.26,0.05,16.04,1.47,0.05,37.05,3.60,0.05,7.52,0.72,-0.02,177.75,11.69,0.06,58.53,5.78
4088,-0.12,14.39,2.01,-0.10,13.82,1.61,-0.02,34.80,3.03,0.07,7.65,0.79,-0.02,178.61,11.69,-0.03,53.34,4.50
4089,0.12,18.29,2.66,0.07,16.49,1.72,-0.04,33.92,3.09,0.00,7.14,0.60,0.04,189.64,14.90,0.02,56.45,4.86
4090,0.05,16.97,1.86,0.05,16.04,1.47,0.05,37.12,3.63,-0.06,6.72,0.64,0.02,185.47,13.02,0.13,62.79,8.88
4091,0.09,17.62,2.20,0.02,15.71,1.34,0.07,37.95,4.08,0.02,7.31,0.63,0.03,186.55,13.41,-0.01,54.32,4.47
4092,0.09,17.66,2.23,0.01,15.42,1.27,0.08,38.15,4.19,0.08,7.79,0.87,-0.02,177.94,11.69,0.01,55.64,4.64
4093,-0.01,16.06,1.62,0.01,15.53,1.29,-0.04,33.85,3.10,-0.03,6.97,0.59,0.02,185.40,13.00,-0.05,52.63,4.61
4094,-0.05,15.36,1.65,-0.06,14.48,1.31,-0.02,34.63,3.03,-0.04,6.89,0.60,-0.01,179.99,11.76,-0.03,53.41,4.50
4095,0.08,17.47,2.11,0.01,15.50,1.28,-0.06,33.35,3.22,-0.07,6.65,0.66,0.00,181.00,11.86,0.01,55.82,4.67
4096,-0.01,15.95,1.61,-0.02,15.10,1.23,-0.06,33.35,3.22,-0.03,6.95,0.59,0.07,194.12,17.73,-0.07,51.52,4.93
4097,0.04,16.75,1.78,-0.02,14.98,1.23,0.03,36.34,3.32,-0.01,7.05,0.59,0.01,183.16,12.29,0.02,55.99,4.71
4098,0.02,16.50,1.70,0.00,15.35,1.25,0.01,35.78,3.15,0.01,7.26,0.62,-0.01,179.27,11.72,0.00,54.94,4.51
4099,-0.01,15.97,1.61,0.00,15.36,1.26,-0.02,34.82,3.03,0.00,7.14,0.60,0.01,184.20,12.58,0.03,56.93,5.02
4100,-0.01,16.05,1.62,0.06,16.25,1.58,-0.03,34.17,3.05,0.06,7.60,0.76,-0.02,177.68,11.69,0.04,57.60,5.31
4101,-0.06,15.25,1.67,-0.03,14.81,1.24,0.01,35.54,3.11,-0.03,6.94,0.59,0.00,180.60,11.80,0.06,58.25,5.62
4102,-0.05,15.36,1.65,-0.09,14.01,1.50,0.00,35.27,3.06,-0.05,6.80,0.62,-0.03,176.47,11.81,-0.05,52.34,4.68
4103,0.00,16.11,1.62,-0.01,15.24,1.23,0.03,36.45,3.35,0.02,7.32,0.64,-0.06,170.44,13.43,-0.04,53.04,4.54
4104,0.04,16.75,1.78,0.00,15.32,1.25,-0.05,33.62,3.14,0.01,7.26,0.62,0.02,184.90,12.82,0.05,57.77,5.39
4105,0.10,17.94,2.41,0.08,16.63,1.82,0.07,37.83,4.00,0.02,7.33,0.64,0.03,186.12,13.26,-0.02,53.93,4.46
4106,0.03,16.58,1.72,0.03,15.81,1.38,-0.04,33.84,3.10,0.06,7.60,0.76,-0.05,172.80,12.56,0.03,56.65,4.93
4107,0.03,16.60,1.73,0.02,15.62,1.31,0.01,35.89,3.17,-0.01,7.10,0.59,0.00,182.33,12.12,0.01,55.71,4.65
4108,0.03,16.71,1.76,-0.01,15.22,1.23,-0.06,33.20,3.26,0.07,7.66,0.79,0.02,185.76,13.13,0.01,55.47,4.60
4109,-0.01,15.94,1.61,-0.02,14.98,1.23,0.06,37.73,3.94,0.00,7.19,0.61,0.04,188.25,14.21,0.02,56.49,4.87
4110,0.12,18.15,2.55,0.13,17.41,2.42,-0.04,33.89,3.09,0.01,7.26,0.62,0.03,187.52,13.86,0.06,58.69,5.87
4111,-0.07,15.08,1.72,-0.06,14.38,1.34,0.02,36.05,3.22,-0.03,6.94,0.59,0.01,184.04,12.53,-0.11,49.30,6.05
